Matchday,Home Team,Away Team,Player's Team,Player,Starting,Captain
22,Stoke City,West Bromwich Albion,West Bromwich Albion,Shane Long,0,0
22,Stoke City,West Bromwich Albion,West Bromwich Albion,Somen Tchoyi,0,0
22,Sunderland,Swansea City,Sunderland,David Vaughan,1,0
22,Sunderland,Swansea City,Sunderland,James McClean,1,0
22,Sunderland,Swansea City,Sunderland,John O'Shea,1,0
22,Sunderland,Swansea City,Sunderland,Kieran Richardson,1,0
22,Sunderland,Swansea City,Sunderland,Lee Cattermole,1,1
22,Sunderland,Swansea City,Sunderland,Nicklas Bendtner,1,0
22,Sunderland,Swansea City,Sunderland,Phillip Bardsley,1,0
22,Sunderland,Swansea City,Sunderland,Sebastian Larsson,1,0
22,Sunderland,Swansea City,Sunderland,Simon Mignolet,1,0
22,Sunderland,Swansea City,Sunderland,Stéphane Sessègnon,1,0
22,Sunderland,Swansea City,Sunderland,Wes Brown,1,0
22,Sunderland,Swansea City,Swansea City,Àngel Rangel,1,0
22,Sunderland,Swansea City,Swansea City,Ashley Williams,1,1
22,Sunderland,Swansea City,Swansea City,Danny Graham,1,0
22,Sunderland,Swansea City,Swansea City,Gylfi Sigurðsson,1,0
22,Sunderland,Swansea City,Swansea City,Joe Allen,1,0
22,Sunderland,Swansea City,Swansea City,Leon Britton,1,0
22,Sunderland,Swansea City,Swansea City,Michel Vorm,1,0
22,Sunderland,Swansea City,Swansea City,Nathan Dyer,1,0
22,Sunderland,Swansea City,Swansea City,Neil Taylor,1,0
22,Sunderland,Swansea City,Swansea City,Scott Sinclair,1,0
22,Sunderland,Swansea City,Swansea City,Steven Caulker,1,0
22,Sunderland,Swansea City,Sunderland,Ahmed Elmohamady,0,0
22,Sunderland,Swansea City,Sunderland,Connor Wickham,0,0
22,Sunderland,Swansea City,Sunderland,Craig Gardner,0,0
22,Sunderland,Swansea City,Swansea City,Joshua McEachran,0,0
22,Sunderland,Swansea City,Swansea City,Wayne Routledge,0,0
22,Wolverhampton Wanderers,Aston Villa,Aston Villa,Alan Hutton,1,0
22,Wolverhampton Wanderers,Aston Villa,Aston Villa,Ciaran Clark,1,0
22,Wolverhampton Wanderers,Aston Villa,Aston Villa,Darren Bent,1,0
22,Wolverhampton Wanderers,Aston Villa,Aston Villa,Gabriel Agbonlahor,1,0
22,Wolverhampton Wanderers,Aston Villa,Aston Villa,Gary Gardner,1,0
22,Wolverhampton Wanderers,Aston Villa,Aston Villa,James Collins,1,0
22,Wolverhampton Wanderers,Aston Villa,Aston Villa,Marc Albrighton,1,0
22,Wolverhampton Wanderers,Aston Villa,Aston Villa,Richard Dunne,1,0
22,Wolverhampton Wanderers,Aston Villa,Aston Villa,Robbie Keane,1,0
22,Wolverhampton Wanderers,Aston Villa,Aston Villa,Shay Given,1,0
22,Wolverhampton Wanderers,Aston Villa,Aston Villa,Stiliyan Petrov,1,1
22,Wolverhampton Wanderers,Aston Villa,Wolverhampton Wanderers,Christophe Berra,1,0
22,Wolverhampton Wanderers,Aston Villa,Wolverhampton Wanderers,David Edwards,1,0
22,Wolverhampton Wanderers,Aston Villa,Wolverhampton Wanderers,Emmanuel Frimpong,1,0
22,Wolverhampton Wanderers,Aston Villa,Wolverhampton Wanderers,Karl Henry,1,0
22,Wolverhampton Wanderers,Aston Villa,Wolverhampton Wanderers,Kevin Foley,1,0
22,Wolverhampton Wanderers,Aston Villa,Wolverhampton Wanderers,Matthew Jarvis,1,0
22,Wolverhampton Wanderers,Aston Villa,Wolverhampton Wanderers,Michael Kightly,1,0
22,Wolverhampton Wanderers,Aston Villa,Wolverhampton Wanderers,Roger Johnson,1,1
22,Wolverhampton Wanderers,Aston Villa,Wolverhampton Wanderers,Stephen Ward,1,0
22,Wolverhampton Wanderers,Aston Villa,Wolverhampton Wanderers,Steven Fletcher,1,0
22,Wolverhampton Wanderers,Aston Villa,Wolverhampton Wanderers,Wayne Hennessey,1,0
22,Wolverhampton Wanderers,Aston Villa,Aston Villa,Andreas Weimann,0,0
22,Wolverhampton Wanderers,Aston Villa,Aston Villa,Barry Bannan,0,0
22,Wolverhampton Wanderers,Aston Villa,Aston Villa,Stephen Warnock,0,0
22,Wolverhampton Wanderers,Aston Villa,Wolverhampton Wanderers,Nenad Milijaš,0,0
22,Wolverhampton Wanderers,Aston Villa,Wolverhampton Wanderers,Richard Stearman,0,0
22,Wolverhampton Wanderers,Aston Villa,Wolverhampton Wanderers,Sylvain Ebanks-Blake,0,0
23,Aston Villa,Queens Park Rangers,Aston Villa,Alan Hutton,1,0
23,Aston Villa,Queens Park Rangers,Aston Villa,Carlos Cuéllar,1,0
23,Aston Villa,Queens Park Rangers,Aston Villa,Charles N'Zogbia,1,0
23,Aston Villa,Queens Park Rangers,Aston Villa,Ciaran Clark,1,0
23,Aston Villa,Queens Park Rangers,Aston Villa,Darren Bent,1,0
23,Aston Villa,Queens Park Rangers,Aston Villa,Richard Dunne,1,0
23,Aston Villa,Queens Park Rangers,Aston Villa,Robbie Keane,1,0
23,Aston Villa,Queens Park Rangers,Aston Villa,Shay Given,1,0
23,Aston Villa,Queens Park Rangers,Aston Villa,Stephen Ireland,1,0
23,Aston Villa,Queens Park Rangers,Aston Villa,Stephen Warnock,1,0
23,Aston Villa,Queens Park Rangers,Aston Villa,Stiliyan Petrov,1,1
23,Aston Villa,Queens Park Rangers,Queens Park Rangers,Anton Ferdinand,1,0
23,Aston Villa,Queens Park Rangers,Queens Park Rangers,Djibril Cissé,1,0
23,Aston Villa,Queens Park Rangers,Queens Park Rangers,Jamie Mackie,1,0
23,Aston Villa,Queens Park Rangers,Queens Park Rangers,Joey Barton,1,1
23,Aston Villa,Queens Park Rangers,Queens Park Rangers,Luke Young,1,0
23,Aston Villa,Queens Park Rangers,Queens Park Rangers,Nedum Onuoha,1,0
23,Aston Villa,Queens Park Rangers,Queens Park Rangers,Patrick Kenny,1,0
23,Aston Villa,Queens Park Rangers,Queens Park Rangers,Robert Hulse,1,0
23,Aston Villa,Queens Park Rangers,Queens Park Rangers,Shaun Derry,1,0
23,Aston Villa,Queens Park Rangers,Queens Park Rangers,Shaun Wright-Phillips,1,0
23,Aston Villa,Queens Park Rangers,Queens Park Rangers,Taye Taïwo,1,0
23,Aston Villa,Queens Park Rangers,Aston Villa,Barry Bannan,0,0
23,Aston Villa,Queens Park Rangers,Queens Park Rangers,Federico Macheda,0,0
23,Aston Villa,Queens Park Rangers,Queens Park Rangers,Hogan Ephraim,0,0
23,Aston Villa,Queens Park Rangers,Queens Park Rangers,Tommy Smith,0,0
23,Blackburn Rovers,Newcastle United,Blackburn Rovers,Anthony Modeste,1,0
23,Blackburn Rovers,Newcastle United,Blackburn Rovers,David Dunn,1,0
23,Blackburn Rovers,Newcastle United,Blackburn Rovers,Gaël Givet,1,0
23,Blackburn Rovers,Newcastle United,Blackburn Rovers,Jason Lowe,1,0
23,Blackburn Rovers,Newcastle United,Blackburn Rovers,Junior Hoilett,1,0
23,Blackburn Rovers,Newcastle United,Blackburn Rovers,Martin Olsson,1,0
23,Blackburn Rovers,Newcastle United,Blackburn Rovers,Morten Gamst Pedersen,1,0
23,Blackburn Rovers,Newcastle United,Blackburn Rovers,Paul Robinson:1979-10-15,1,1
23,Blackburn Rovers,Newcastle United,Blackburn Rovers,Radosav Petrović,1,0
23,Blackburn Rovers,Newcastle United,Blackburn Rovers,Scott Dann,1,0
23,Blackburn Rovers,Newcastle United,Blackburn Rovers,Steven N'Zonzi,1,0
23,Blackburn Rovers,Newcastle United,Newcastle United,Danny Guthrie,1,0
23,Blackburn Rovers,Newcastle United,Newcastle United,Danny Simpson,1,0
23,Blackburn Rovers,Newcastle United,Newcastle United,Davide Santon,1,0
23,Blackburn Rovers,Newcastle United,Newcastle United,Fabricio Coloccini,1,1
23,Blackburn Rovers,Newcastle United,Newcastle United,Hatem Ben Arfa,1,0
23,Blackburn Rovers,Newcastle United,Newcastle United,Jonás Gutiérrez,1,0
23,Blackburn Rovers,Newcastle United,Newcastle United,Leon Best,1,0
23,Blackburn Rovers,Newcastle United,Newcastle United,Michael Williamson,1,0
23,Blackburn Rovers,Newcastle United,Newcastle United,Ryan Taylor,1,0
23,Blackburn Rovers,Newcastle United,Newcastle United,Shola Ameobi,1,0
23,Blackburn Rovers,Newcastle United,Newcastle United,Tim Krul,1,0
23,Blackburn Rovers,Newcastle United,Blackburn Rovers,Mauro Formica,0,0
23,Blackburn Rovers,Newcastle United,Blackburn Rovers,Rubén Rochina,0,0
23,Blackburn Rovers,Newcastle United,Newcastle United,Gabriel Obertan,0,0
23,Blackburn Rovers,Newcastle United,Newcastle United,James Perch,0,0
23,Blackburn Rovers,Newcastle United,Newcastle United,Peter Løvenkrands,0,0
23,Bolton Wanderers,Arsenal,Arsenal,Aaron Ramsey,1,0
23,Bolton Wanderers,Arsenal,Arsenal,Alex Oxlade-Chamberlain,1,0
23,Bolton Wanderers,Arsenal,Arsenal,Alexandre Song,1,0
23,Bolton Wanderers,Arsenal,Arsenal,Bacary Sagna,1,0
23,Bolton Wanderers,Arsenal,Arsenal,Laurent Koscielny,1,0
23,Bolton Wanderers,Arsenal,Arsenal,Mikel Arteta,1,0
23,Bolton Wanderers,Arsenal,Arsenal,Per Mertesacker,1,0
23,Bolton Wanderers,Arsenal,Arsenal,Robin van Persie,1,1
23,Bolton Wanderers,Arsenal,Arsenal,Theo Walcott,1,0
23,Bolton Wanderers,Arsenal,Arsenal,Thomas Vermaelen,1,0
23,Bolton Wanderers,Arsenal,Arsenal,Wojciech Szczęsny,1,0
23,Bolton Wanderers,Arsenal,Bolton Wanderers,Ádám Bogdán,1,0
23,Bolton Wanderers,Arsenal,Bolton Wanderers,Chris Eagles,1,0
23,Bolton Wanderers,Arsenal,Bolton Wanderers,David Ngog,1,0
23,Bolton Wanderers,Arsenal,Bolton Wanderers,David Wheater,1,0
23,Bolton Wanderers,Arsenal,Bolton Wanderers,Fabrice Muamba,1,0
23,Bolton Wanderers,Arsenal,Bolton Wanderers,Grétar Steinsson,1,0
23,Bolton Wanderers,Arsenal,Bolton Wanderers,Mark Davies,1,0
23,Bolton Wanderers,Arsenal,Bolton Wanderers,Martin Petrov,1,0
23,Bolton Wanderers,Arsenal,Bolton Wanderers,Nigel Reo-Coker,1,0
23,Bolton Wanderers,Arsenal,Bolton Wanderers,Sam Ricketts,1,0
23,Bolton Wanderers,Arsenal,Bolton Wanderers,Zat Knight,1,1
23,Bolton Wanderers,Arsenal,Arsenal,Thierry Henry,0,0
23,Bolton Wanderers,Arsenal,Arsenal,Tomáš Rosický,0,0
23,Bolton Wanderers,Arsenal,Bolton Wanderers,Darren Pratley,0,0
23,Bolton Wanderers,Arsenal,Bolton Wanderers,Kevin Davies,0,0
23,Bolton Wanderers,Arsenal,Bolton Wanderers,Tuncay,0,0
23,Everton,Manchester City,Everton,Darron Gibson,1,0
23,Everton,Manchester City,Everton,Denis Stracqualursi,1,0
23,Everton,Manchester City,Everton,Johnny Heitinga,1,0
23,Everton,Manchester City,Everton,Landon Donovan,1,0
23,Everton,Manchester City,Everton,Leighton Baines,1,0
23,Everton,Manchester City,Everton,Marouane Fellaini,1,0
23,Everton,Manchester City,Everton,Philip Neville,1,1
23,Everton,Manchester City,Everton,Royston Drenthe,1,0
23,Everton,Manchester City,Everton,Tim Cahill,1,0
23,Everton,Manchester City,Everton,Tim Howard,1,0
23,Everton,Manchester City,Everton,Tony Hibbert,1,0
23,Everton,Manchester City,Manchester City,David Silva,1,0
23,Everton,Manchester City,Manchester City,Edin Džeko,1,0
23,Everton,Manchester City,Manchester City,Gaël Clichy,1,0
23,Everton,Manchester City,Manchester City,Gareth Barry,1,0
23,Everton,Manchester City,Manchester City,James Milner,1,0
23,Everton,Manchester City,Manchester City,Joe Hart,1,0
23,Everton,Manchester City,Manchester City,Joleon Lescott,1,0
23,Everton,Manchester City,Manchester City,Micah Richards,1,0
23,Everton,Manchester City,Manchester City,Samir Nasri,1,0
23,Everton,Manchester City,Manchester City,Sergio Agüero,1,0
23,Everton,Manchester City,Manchester City,Vincent Kompany,1,1
23,Everton,Manchester City,Everton,Apostolos Vellios,0,0
23,Everton,Manchester City,Everton,Jose Baxter,0,0
23,Everton,Manchester City,Manchester City,Adam Johnson,0,0
23,Everton,Manchester City,Manchester City,Aleksandar Kolarov,0,0
23,Everton,Manchester City,Manchester City,Nigel de Jong,0,0
23,Fulham,West Bromwich Albion,Fulham,Brede Hangeland,1,0
23,Fulham,West Bromwich Albion,Fulham,Bryan Ruiz,1,0
23,Fulham,West Bromwich Albion,Fulham,Clint Dempsey,1,0
23,Fulham,West Bromwich Albion,Fulham,Damien Duff,1,0
23,Fulham,West Bromwich Albion,Fulham,Danny Murphy,1,1
23,Fulham,West Bromwich Albion,Fulham,David Stockdale,1,0
23,Fulham,West Bromwich Albion,Fulham,John Arne Riise,1,0
23,Fulham,West Bromwich Albion,Fulham,Philippe Senderos,1,0
23,Fulham,West Bromwich Albion,Fulham,Simon Davies,1,0
23,Fulham,West Bromwich Albion,Fulham,Stephen Kelly,1,0
23,Fulham,West Bromwich Albion,Fulham,Steve Sidwell,1,0
23,Fulham,West Bromwich Albion,West Bromwich Albion,Ben Foster,1,0
23,Fulham,West Bromwich Albion,West Bromwich Albion,Gabriel Tamaș,1,0
23,Fulham,West Bromwich Albion,West Bromwich Albion,Gareth McAuley,1,0
23,Fulham,West Bromwich Albion,West Bromwich Albion,Graham Dorrans,1,0
23,Fulham,West Bromwich Albion,West Bromwich Albion,James Morrison,1,0
23,Fulham,West Bromwich Albion,West Bromwich Albion,Jonas Olsson,1,1
23,Fulham,West Bromwich Albion,West Bromwich Albion,Marc-Antoine Fortuné,1,0
23,Fulham,West Bromwich Albion,West Bromwich Albion,Nicky Shorey,1,0
23,Fulham,West Bromwich Albion,West Bromwich Albion,Peter Odemwingie,1,0
23,Fulham,West Bromwich Albion,West Bromwich Albion,Simon Cox,1,0
23,Fulham,West Bromwich Albion,West Bromwich Albion,Youssouf Mulumbu,1,0
23,Fulham,West Bromwich Albion,West Bromwich Albion,Somen Tchoyi,0,0
23,Fulham,West Bromwich Albion,West Bromwich Albion,Steven Reid,0,0
23,Manchester United,Stoke City,Manchester United,Antonio Valencia,1,0
23,Manchester United,Stoke City,Manchester United,Ben Amos,1,0
23,Manchester United,Stoke City,Manchester United,Chris Smalling,1,0
23,Manchester United,Stoke City,Manchester United,Dimitar Berbatov,1,0
23,Manchester United,Stoke City,Manchester United,Javier Hernández,1,0
23,Manchester United,Stoke City,Manchester United,Jonny Evans,1,0
23,Manchester United,Stoke City,Manchester United,Michael Carrick,1,0
23,Manchester United,Stoke City,Manchester United,Park Ji-Sung,1,0
23,Manchester United,Stoke City,Manchester United,Patrice Evra,1,1
23,Manchester United,Stoke City,Manchester United,Paul Scholes,1,0
23,Manchester United,Stoke City,Manchester United,Rio Ferdinand,1,0
23,Manchester United,Stoke City,Stoke City,Andy Wilkinson,1,0
23,Manchester United,Stoke City,Stoke City,Dean Whitehead,1,0
23,Manchester United,Stoke City,Stoke City,Jermaine Pennant,1,0
23,Manchester United,Stoke City,Stoke City,Jonathan Walters,1,0
23,Manchester United,Stoke City,Stoke City,Kenwyne Jones,1,0
23,Manchester United,Stoke City,Stoke City,Marc Wilson,1,0
23,Manchester United,Stoke City,Stoke City,Peter Crouch,1,0
23,Manchester United,Stoke City,Stoke City,Robert Huth,1,0
23,Manchester United,Stoke City,Stoke City,Ryan Shawcross,1,1
23,Manchester United,Stoke City,Stoke City,Thomas Sørensen,1,0
23,Manchester United,Stoke City,Stoke City,Wilson Palacios,1,0
23,Manchester United,Stoke City,Manchester United,Paul Pogba,0,0
23,Manchester United,Stoke City,Stoke City,Cameron Jerome,0,0
23,Manchester United,Stoke City,Stoke City,Ricardo Fuller,0,0
23,Manchester United,Stoke City,Stoke City,Rory Delap,0,0
23,Sunderland,Norwich City,Norwich City,Andrew Crofts,1,0
23,Sunderland,Norwich City,Norwich City,Andrew Surman,1,0
23,Sunderland,Norwich City,Norwich City,Bradley Johnson,1,0
23,Sunderland,Norwich City,Norwich City,Daniel Ayala,1,0
23,Sunderland,Norwich City,Norwich City,Grant Holt,1,1
23,Sunderland,Norwich City,Norwich City,John Ruddy,1,0
23,Sunderland,Norwich City,Norwich City,Kyle Naughton,1,0
23,Sunderland,Norwich City,Norwich City,Russell Martin,1,0
23,Sunderland,Norwich City,Norwich City,Steve Morison,1,0
23,Sunderland,Norwich City,Norwich City,Wes Hoolahan,1,0
23,Sunderland,Norwich City,Norwich City,Zak Whitbread,1,0
23,Sunderland,Norwich City,Sunderland,Craig Gardner,1,0
23,Sunderland,Norwich City,Sunderland,Fraizer Campbell,1,0
23,Sunderland,Norwich City,Sunderland,Jack Colback,1,0
23,Sunderland,Norwich City,Sunderland,James McClean,1,0
23,Sunderland,Norwich City,Sunderland,John O'Shea,1,1
23,Sunderland,Norwich City,Sunderland,Kieran Richardson,1,0
23,Sunderland,Norwich City,Sunderland,Michael Turner,1,0
23,Sunderland,Norwich City,Sunderland,Phillip Bardsley,1,0
23,Sunderland,Norwich City,Sunderland,Sebastian Larsson,1,0
23,Sunderland,Norwich City,Sunderland,Simon Mignolet,1,0
23,Sunderland,Norwich City,Sunderland,Stéphane Sessègnon,1,0
23,Sunderland,Norwich City,Norwich City,Aaron Wilbraham,0,0
23,Sunderland,Norwich City,Norwich City,Anthony Pilkington,0,0
23,Sunderland,Norwich City,Norwich City,Elliott Bennett,0,0
23,Sunderland,Norwich City,Sunderland,David Meyler,0,0
23,Sunderland,Norwich City,Sunderland,Ji Dong-Won,0,0
23,Sunderland,Norwich City,Sunderland,Wayne Bridge,0,0
23,Swansea City,Chelsea,Chelsea,Ashley Cole,1,0
23,Swansea City,Chelsea,Chelsea,Branislav Ivanović,1,0
23,Swansea City,Chelsea,Chelsea,Daniel Sturridge,1,0
23,Swansea City,Chelsea,Chelsea,David Luiz,1,0
23,Swansea City,Chelsea,Chelsea,Fernando Torres,1,0
23,Swansea City,Chelsea,Chelsea,Florent Malouda,1,0
23,Swansea City,Chelsea,Chelsea,José Bosingwa,1,0
23,Swansea City,Chelsea,Chelsea,Juan Mata,1,0
23,Swansea City,Chelsea,Chelsea,Oriol Romeu,1,0
23,Swansea City,Chelsea,Chelsea,Petr Čech,1,1
23,Swansea City,Chelsea,Chelsea,Raul Meireles,1,0
23,Swansea City,Chelsea,Swansea City,Àngel Rangel,1,0
23,Swansea City,Chelsea,Swansea City,Ashley Williams,1,1
23,Swansea City,Chelsea,Swansea City,Danny Graham,1,0
23,Swansea City,Chelsea,Swansea City,Gylfi Sigurðsson,1,0
23,Swansea City,Chelsea,Swansea City,Joe Allen,1,0
23,Swansea City,Chelsea,Swansea City,Leon Britton,1,0
23,Swansea City,Chelsea,Swansea City,Michel Vorm,1,0
23,Swansea City,Chelsea,Swansea City,Nathan Dyer,1,0
23,Swansea City,Chelsea,Swansea City,Neil Taylor,1,0
23,Swansea City,Chelsea,Swansea City,Scott Sinclair,1,0
23,Swansea City,Chelsea,Swansea City,Steven Caulker,1,0
23,Swansea City,Chelsea,Chelsea,Michael Essien,0,0
23,Swansea City,Chelsea,Chelsea,Romelu Lukaku,0,0
23,Swansea City,Chelsea,Swansea City,Kemy Agustien,0,0
23,Swansea City,Chelsea,Swansea City,Luke Moore,0,0
23,Tottenham Hotspur,Wigan Athletic,Tottenham Hotspur,Benoît Assou-Ekotto,1,0
23,Tottenham Hotspur,Wigan Athletic,Tottenham Hotspur,Brad Friedel,1,0
23,Tottenham Hotspur,Wigan Athletic,Tottenham Hotspur,Emmanuel Adebayor,1,0
23,Tottenham Hotspur,Wigan Athletic,Tottenham Hotspur,Gareth Bale,1,0
23,Tottenham Hotspur,Wigan Athletic,Tottenham Hotspur,Kyle Walker,1,0
23,Tottenham Hotspur,Wigan Athletic,Tottenham Hotspur,Ledley King,1,1
23,Tottenham Hotspur,Wigan Athletic,Tottenham Hotspur,Luka Modrić,1,0
23,Tottenham Hotspur,Wigan Athletic,Tottenham Hotspur,Niko Kranjčar,1,0
23,Tottenham Hotspur,Wigan Athletic,Tottenham Hotspur,Rafael van der Vaart,1,0
23,Tottenham Hotspur,Wigan Athletic,Tottenham Hotspur,Scott Parker,1,0
23,Tottenham Hotspur,Wigan Athletic,Tottenham Hotspur,Younes Kaboul,1,0
23,Tottenham Hotspur,Wigan Athletic,Wigan Athletic,Ali Al-Habsi,1,0
23,Tottenham Hotspur,Wigan Athletic,Wigan Athletic,Ben Watson,1,0
23,Tottenham Hotspur,Wigan Athletic,Wigan Athletic,Emmerson Boyce,1,0
23,Tottenham Hotspur,Wigan Athletic,Wigan Athletic,Franco Di Santo,1,0
23,Tottenham Hotspur,Wigan Athletic,Wigan Athletic,Gary Caldwell,1,1
23,Tottenham Hotspur,Wigan Athletic,Wigan Athletic,James McCarthy,1,0
23,Tottenham Hotspur,Wigan Athletic,Wigan Athletic,Jean Beausejour,1,0
23,Tottenham Hotspur,Wigan Athletic,Wigan Athletic,Jordi Gómez,1,0
23,Tottenham Hotspur,Wigan Athletic,Wigan Athletic,Maynor Figueroa,1,0
23,Tottenham Hotspur,Wigan Athletic,Wigan Athletic,Ronnie Stam,1,0
23,Tottenham Hotspur,Wigan Athletic,Wigan Athletic,Victor Moses,1,0
23,Tottenham Hotspur,Wigan Athletic,Tottenham Hotspur,Cameron Lancaster,0,0
23,Tottenham Hotspur,Wigan Athletic,Tottenham Hotspur,Jake Livermore,0,0
23,Tottenham Hotspur,Wigan Athletic,Tottenham Hotspur,Sandro,0,0
23,Tottenham Hotspur,Wigan Athletic,Wigan Athletic,Albert Crusat,0,0
23,Tottenham Hotspur,Wigan Athletic,Wigan Athletic,Conor Sammon,0,0
23,Tottenham Hotspur,Wigan Athletic,Wigan Athletic,James McArthur,0,0
23,Wolverhampton Wanderers,Liverpool,Liverpool,Andy Carroll,1,0
23,Wolverhampton Wanderers,Liverpool,Liverpool,Charlie Adam,1,0
23,Wolverhampton Wanderers,Liverpool,Liverpool,Craig Bellamy,1,0
23,Wolverhampton Wanderers,Liverpool,Liverpool,Daniel Agger,1,0
23,Wolverhampton Wanderers,Liverpool,Liverpool,Dirk Kuyt,1,0
23,Wolverhampton Wanderers,Liverpool,Liverpool,Glen Johnson,1,0
23,Wolverhampton Wanderers,Liverpool,Liverpool,Jay Spearing,1,0
23,Wolverhampton Wanderers,Liverpool,Liverpool,Jordan Henderson,1,0
23,Wolverhampton Wanderers,Liverpool,Liverpool,José Enrique,1,0
23,Wolverhampton Wanderers,Liverpool,Liverpool,Pepe Reina,1,1
23,Wolverhampton Wanderers,Liverpool,Liverpool,Martin Škrtel,1,0
23,Wolverhampton Wanderers,Liverpool,Wolverhampton Wanderers,Christophe Berra,1,0
23,Wolverhampton Wanderers,Liverpool,Wolverhampton Wanderers,David Edwards,1,0
23,Wolverhampton Wanderers,Liverpool,Wolverhampton Wanderers,Eggert Gunnþór Jónsson,1,0
23,Wolverhampton Wanderers,Liverpool,Wolverhampton Wanderers,Emmanuel Frimpong,1,0
23,Wolverhampton Wanderers,Liverpool,Wolverhampton Wanderers,Kevin Foley,1,0
23,Wolverhampton Wanderers,Liverpool,Wolverhampton Wanderers,Matthew Jarvis,1,0
23,Wolverhampton Wanderers,Liverpool,Wolverhampton Wanderers,Michael Kightly,1,0
23,Wolverhampton Wanderers,Liverpool,Wolverhampton Wanderers,Roger Johnson,1,1
23,Wolverhampton Wanderers,Liverpool,Wolverhampton Wanderers,Stephen Ward,1,0
23,Wolverhampton Wanderers,Liverpool,Wolverhampton Wanderers,Steven Fletcher,1,0
23,Wolverhampton Wanderers,Liverpool,Wolverhampton Wanderers,Wayne Hennessey,1,0
23,Wolverhampton Wanderers,Liverpool,Liverpool,Fábio Aurélio,0,0
